variance,max H,max S,max V,H*S,ok not ok
2.83E+02,179,140,231,25060,1
2.81E+02,179,140,232,25060,1
4.18E+02,179,140,209,25060,1
4.32E+02,179,139,210,24881,1
4.25E+02,175,138,255,24150,1
4.25E+02,175,138,255,24150,1
4.86E+02,174,137,255,23838,1
4.86E+02,174,137,255,23838,1
5.97E+02,174,138,255,24012,1
5.97E+02,174,138,255,24012,1
6.96E+02,174,139,255,24186,1
8.31E+02,174,140,255,24360,1
5.16E+02,173,148,255,25604,1
5.63E+02,173,149,255,25777,1
5.63E+02,173,149,255,25777,1
6.14E+02,173,149,255,25777,1
6.14E+02,173,149,255,25777,1
6.62E+02,173,149,255,25777,1
7.01E+02,173,149,255,25777,1
7.55E+02,173,149,255,25777,1
5.04E+02,177,153,255,27081,1
5.11E+02,178,152,255,27056,1
5.11E+02,178,152,255,27056,1
5.11E+02,178,152,255,27056,1
5.57E+02,178,152,255,27056,1
5.57E+02,178,152,255,27056,1
6.09E+02,178,152,255,27056,1
6.09E+02,178,152,255,27056,1
6.06E+02,169,131,255,22139,1
6.06E+02,169,131,255,22139,1
6.80E+02,169,130,255,21970,1
6.80E+02,169,130,255,21970,1
6.10E+02,169,129,255,21801,1
6.10E+02,169,129,255,21801,1
6.10E+02,169,129,255,21801,1
7.11E+02,169,129,255,21801,1
5.88E+02,170,140,255,23800,1
5.88E+02,170,140,255,23800,1
6.42E+02,170,139,255,23630,1
6.45E+02,170,139,255,23630,1
6.45E+02,170,139,255,23630,1
7.13E+02,170,138,255,23460,1
7.13E+02,170,138,255,23460,1
6.97E+02,170,138,255,23460,1
6.37E+02,172,142,255,24424,1
6.37E+02,172,142,255,24424,1
6.37E+02,172,142,255,24424,1
6.52E+02,172,141,255,24252,1
6.52E+02,172,141,255,24252,1
6.52E+02,172,141,255,24252,1
6.52E+02,172,141,255,24252,1
6.90E+02,171,139,255,23769,1
6.90E+02,171,139,255,23769,1
5.32E+02,171,133,255,22743,1
5.32E+02,171,133,255,22743,1
5.64E+02,171,132,255,22572,1
5.64E+02,171,132,255,22572,1
5.64E+02,171,132,255,22572,1
5.64E+02,171,132,255,22572,1
6.12E+02,171,132,255,22572,1
6.12E+02,171,132,255,22572,1
6.12E+02,171,132,255,22572,1
3.74E+02,178,137,255,24386,1
4.31E+02,177,137,255,24249,1
4.31E+02,178,137,255,24386,1
4.31E+02,178,137,255,24386,1
4.31E+02,178,137,255,24386,1
4.31E+02,178,137,255,24386,1
5.11E+02,178,137,255,24386,1
5.11E+02,178,137,255,24386,1
5.11E+02,178,137,255,24386,1
4.10E+02,174,136,255,23664,1
4.32E+02,174,136,255,23664,1
4.32E+02,174,136,255,23664,1
4.48E+02,175,136,255,23800,1
4.48E+02,175,136,255,23800,1
4.48E+02,175,136,255,23800,1
4.48E+02,175,136,255,23800,1
4.48E+02,175,136,255,23800,1
4.48E+02,175,136,255,23800,1
4.33E+02,175,136,255,23800,1
4.64E+02,174,136,255,23664,1
4.64E+02,174,136,255,23664,1
4.64E+02,174,136,255,23664,1
4.61E+02,175,137,255,23975,1
4.61E+02,175,137,255,23975,1
4.61E+02,175,137,255,23975,1
4.61E+02,175,137,255,23975,1
4.61E+02,175,137,255,23975,1
4.61E+02,175,137,255,23975,1
5.72E+02,176,145,255,25520,1
5.96E+02,176,146,255,25696,1
5.96E+02,176,146,255,25696,1
5.97E+02,176,146,255,25696,1
5.97E+02,176,146,255,25696,1
5.97E+02,176,146,255,25696,1
5.97E+02,176,146,255,25696,1
5.97E+02,176,146,255,25696,1
5.97E+02,176,146,255,25696,1
5.97E+02,176,146,255,25696,1
5.83E+02,172,144,255,24768,1
5.83E+02,172,144,255,24768,1
5.83E+02,172,144,255,24768,1
5.83E+02,172,144,255,24768,1
5.81E+02,172,144,255,24768,1
5.81E+02,172,144,255,24768,1
5.81E+02,172,144,255,24768,1
5.77E+02,172,144,255,24768,1
6.08E+02,172,144,255,24768,1
5.77E+02,172,144,255,24768,1
6.08E+02,172,144,255,24768,1
4.90E+02,168,124,255,20832,1
4.90E+02,168,124,255,20832,1
4.90E+02,168,124,255,20832,1
4.89E+02,168,124,255,20832,1
4.89E+02,168,124,255,20832,1
4.89E+02,168,124,255,20832,1
1.12E+03,168,124,255,20832,1
1.12E+03,168,124,255,20832,1
4.90E+02,168,123,255,20664,1
4.90E+02,168,123,255,20664,1
6.18E+02,174,130,255,22620,1
6.17E+02,174,131,255,22794,1
6.17E+02,174,131,255,22794,1
6.17E+02,174,131,255,22794,1
6.12E+02,174,131,255,22794,1
6.12E+02,174,131,255,22794,1
5.98E+02,174,131,255,22794,1
5.98E+02,174,131,255,22794,1
6.05E+02,174,131,255,22794,1
6.05E+02,174,131,255,22794,1
6.05E+02,174,131,255,22794,1
4.51E+02,168,132,255,22176,1
4.51E+02,168,132,255,22176,1
4.51E+02,168,132,255,22176,1
4.51E+02,168,132,255,22176,1
4.51E+02,168,132,255,22176,1
4.47E+02,168,133,255,22344,1
4.47E+02,168,133,255,22344,1
4.47E+02,168,133,255,22344,1
4.47E+02,168,133,255,22344,1
4.47E+02,168,133,255,22344,1
5.23E+02,174,109,255,18966,1
5.23E+02,174,109,255,18966,1
5.23E+02,174,109,255,18966,1
4.75E+02,173,109,255,18857,1
4.75E+02,173,109,255,18857,1
4.75E+02,173,109,255,18857,1
4.75E+02,173,109,255,18857,1
4.75E+02,173,109,255,18857,1
4.75E+02,173,109,255,18857,1
4.75E+02,173,109,255,18857,1
5.09E+02,173,108,255,18684,1
5.09E+02,173,108,255,18684,1
5.44E+02,173,107,255,18511,1
5.44E+02,173,107,255,18511,1
5.58E+02,173,107,255,18511,1
5.58E+02,173,107,255,18511,1
5.58E+02,173,107,255,18511,1
5.59E+02,173,107,255,18511,1
5.59E+02,173,107,255,18511,1
6.24E+02,168,106,255,17808,1
6.24E+02,168,106,255,17808,1
6.24E+02,168,106,255,17808,1
6.22E+02,168,106,255,17808,1
6.22E+02,168,106,255,17808,1
6.22E+02,168,106,255,17808,1
6.68E+02,168,105,255,17640,1
6.68E+02,168,105,255,17640,1
6.68E+02,168,105,255,17640,1
6.68E+02,168,105,255,17640,1
5.75E+02,172,108,255,18576,1
6.33E+02,172,108,255,18576,1
6.33E+02,172,108,255,18576,1
6.33E+02,172,108,255,18576,1
6.33E+02,172,108,255,18576,1
6.33E+02,172,108,255,18576,1
6.84E+02,172,108,255,18576,1
6.92E+02,172,108,255,18576,1
6.92E+02,172,108,255,18576,1
6.92E+02,172,108,255,18576,1
5.89E+02,174,112,255,19488,1
6.45E+02,174,111,255,19314,1
6.45E+02,174,111,255,19314,1
6.45E+02,174,111,255,19314,1
6.45E+02,174,111,255,19314,1
7.19E+02,174,112,255,19488,1
7.19E+02,174,112,255,19488,1
6.90E+02,174,112,255,19488,1
6.90E+02,174,112,255,19488,1
7.25E+02,174,112,255,19488,1
5.26E+02,175,108,255,18900,1
5.26E+02,175,108,255,18900,1
5.27E+02,175,108,255,18900,1
5.43E+02,174,107,255,18618,1
5.43E+02,174,107,255,18618,1
5.43E+02,174,107,255,18618,1
5.72E+02,175,107,255,18725,1
5.72E+02,175,107,255,18725,1
5.72E+02,175,107,255,18725,1
7.28E+02,172,106,255,18232,1
7.28E+02,172,106,255,18232,1
7.28E+02,172,106,255,18232,1
7.73E+02,172,107,255,18404,1
7.73E+02,172,107,255,18404,1
8.11E+02,172,108,255,18576,1
8.11E+02,172,108,255,18576,1
6.74E+02,173,113,255,19549,1
6.74E+02,173,113,255,19549,1
7.25E+02,173,114,255,19722,1
7.09E+02,173,114,255,19722,1
7.87E+02,173,114,255,19722,1
7.87E+02,173,114,255,19722,1
8.76E+02,173,112,255,19376,1
8.59E+02,173,112,255,19376,1
5.14E+02,171,119,255,20349,1
5.66E+02,171,119,255,20349,1
5.66E+02,171,119,255,20349,1
6.20E+02,172,120,255,20640,1
6.20E+02,172,120,255,20640,1
6.72E+02,172,121,255,20812,1
6.72E+02,172,121,255,20812,1
7.54E+02,172,123,255,21156,1
6.70E+02,173,120,255,20760,1
5.66E+02,173,120,255,20760,1
5.66E+02,173,120,255,20760,1
6.09E+02,173,119,255,20587,1
5.89E+02,173,119,255,20587,1
6.51E+02,174,117,255,20358,1
6.51E+02,174,117,255,20358,1
7.10E+02,174,116,255,20184,1
7.03E+02,174,116,255,20184,1
5.41E+02,171,114,255,19494,1
5.34E+02,172,114,255,19608,1
5.57E+02,171,114,255,19494,1
5.57E+02,171,114,255,19494,1
5.96E+02,171,115,255,19665,1
6.66E+02,170,116,255,19720,1
7.28E+02,170,115,255,19550,1
5.38E+02,168,102,255,17136,1
5.43E+02,169,102,255,17238,1
5.47E+02,170,104,255,17680,1
5.72E+02,170,104,255,17680,1
6.11E+02,170,106,255,18020,1
5.41E+02,168,106,255,17808,1
5.41E+02,168,106,255,17808,1
4.46E+02,168,105,255,17640,1
4.48E+02,168,105,255,17640,1
4.57E+02,169,103,255,17407,1
4.57E+02,169,103,255,17407,1
4.91E+02,170,103,255,17510,1
5.37E+02,170,101,255,17170,1
5.92E+02,171,103,255,17613,1
9.33E+02,167,103,255,17201,1
4.57E+02,167,100,255,16700,1
4.57E+02,167,100,255,16700,1
4.14E+02,168,100,255,16800,1
4.11E+02,168,100,255,16800,1
4.11E+02,168,100,255,16800,1
4.32E+02,168,102,255,17136,1
4.70E+02,167,105,255,17535,1
5.33E+02,167,105,255,17535,1
9.44E+02,164,93,255,15252,1
5.10E+02,165,95,255,15675,1
4.45E+02,167,94,255,15698,1
4.37E+02,167,96,255,16032,1
4.66E+02,169,96,255,16224,1
4.94E+02,167,96,255,16032,1
5.29E+02,168,100,255,16800,1
6.31E+02,172,94,255,16168,1
4.21E+02,172,92,255,15824,1
4.70E+02,171,92,255,15732,1
5.04E+02,170,92,255,15640,1
5.51E+02,170,90,255,15300,1
6.04E+02,171,93,255,15903,1
6.04E+02,171,93,255,15903,1
6.20E+02,171,90,255,15390,1
8.30E+02,168,90,255,15120,1
4.94E+02,169,90,255,15210,1
5.17E+02,171,90,255,15390,1
5.63E+02,171,89,255,15219,1
5.63E+02,171,89,255,15219,1
5.77E+02,171,89,255,15219,1
6.12E+02,171,92,255,15732,1
6.20E+02,172,89,255,15308,1
9.46E+02,168,82,255,13776,1
4.49E+02,168,84,255,14112,1
3.24E+02,167,85,255,14195,1
3.17E+02,167,87,255,14529,1
3.27E+02,166,91,255,15106,1
3.27E+02,166,91,255,15106,1
3.41E+02,166,91,255,15106,1
3.57E+02,167,90,255,15030,1
3.71E+02,166,91,255,15106,1
4.00E+02,165,91,255,15015,1
5.02E+02,171,85,255,14535,1
2.03E+02,169,86,255,14534,1
1.97E+02,166,86,255,14276,1
2.05E+02,165,86,255,14190,1
1.52E+02,165,86,255,14190,1
1.67E+02,166,83,255,13778,1
1.88E+02,166,78,255,12948,1
2.01E+02,166,76,255,12616,1
2.16E+02,166,75,255,12450,1
8.39E+02,170,73,255,12410,1
3.51E+02,170,77,255,13090,1
9.54E+01,171,77,255,13167,1
6.36E+01,171,79,255,13509,1
6.20E+01,171,77,255,13167,1
6.39E+01,171,77,255,13167,1
6.88E+01,170,75,255,12750,1
1.73E+02,168,75,255,12600,1
1.73E+02,168,75,255,12600,1
1.84E+02,168,74,255,12432,1
1.97E+02,169,73,255,12337,1
7.36E+02,175,80,255,14000,1
1.19E+02,175,78,255,13650,1
7.71E+01,175,77,255,13475,1
7.22E+01,172,74,255,12728,1
7.13E+01,170,74,255,12580,1
7.18E+01,171,75,255,12825,1
7.82E+01,171,76,255,12996,1
1.02E+02,171,73,255,12483,1
1.17E+02,171,72,255,12312,1
1.32E+02,171,72,255,12312,1
1.56E+02,172,73,255,12556,1
6.99E+02,173,65,255,11245,1
4.52E+02,172,65,255,11180,1
1.22E+02,170,66,255,11220,1
1.20E+02,168,72,255,12096,1
1.49E+02,165,74,255,12210,1
1.76E+02,165,75,255,12375,1
1.76E+02,165,74,255,12210,1
1.77E+02,165,76,255,12540,1
1.50E+02,169,75,255,12675,1
2.20E+02,169,70,255,11830,1
1.35E+03,165,72,255,11880,1
9.31E+02,164,79,255,12956,1
6.08E+02,164,80,255,13120,1
3.93E+02,164,80,255,13120,1
3.42E+02,165,80,255,13200,1
3.17E+02,165,81,255,13365,1
3.10E+02,165,78,255,12870,1
2.94E+02,167,76,255,12692,1
2.82E+02,167,78,255,13026,1
2.80E+02,169,85,255,14365,1
2.73E+02,168,85,255,14280,1
2.70E+02,169,87,255,14703,1
2.80E+02,168,81,255,13608,1
3.99E+02,171,80,255,13680,1
7.56E+02,174,80,255,13920,1
1.41E+03,163,74,255,12062,1
7.73E+02,163,73,255,11899,1
4.70E+02,160,75,255,12000,1
4.07E+02,161,77,255,12397,1
3.99E+02,161,75,255,12075,1
3.99E+02,161,77,255,12397,1
3.94E+02,160,75,255,12000,1
3.50E+02,159,76,255,12084,1
3.13E+02,159,79,255,12561,1
3.01E+02,159,82,255,13038,1
3.03E+02,157,83,255,13031,1
3.09E+02,153,81,255,12393,1
3.60E+02,150,82,255,12300,1
6.18E+02,148,78,255,11544,1
9.80E+02,150,76,255,11400,1
1.53E+03,156,72,255,11232,1
1.26E+03,153,74,255,11322,1
1.09E+03,160,76,255,12160,1
9.54E+02,164,77,255,12628,1
8.45E+02,166,92,255,15272,1
8.69E+02,167,105,255,17535,1
9.22E+02,172,121,255,20812,1
8.89E+02,170,129,255,21930,1
8.67E+02,171,130,255,22230,1
8.60E+02,170,130,255,22100,1
8.50E+02,169,127,255,21463,1
8.53E+02,168,134,255,22512,1
8.36E+02,170,137,255,23290,1
8.01E+02,172,137,255,23564,1
7.69E+02,175,134,255,23450,1
7.58E+02,176,128,255,22528,1
7.78E+02,176,124,255,21824,1
1.30E+03,173,107,255,18511,1
1.60E+03,176,100,255,17600,1
1.32E+03,177,115,255,20355,1
1.07E+03,177,121,255,21417,1
6.60E+02,178,132,255,23496,1
5.54E+02,177,137,255,24249,1
4.75E+02,178,141,255,25098,1
4.01E+02,179,140,255,25060,1
3.42E+02,179,140,255,25060,1
3.31E+02,179,140,255,25060,1
3.28E+02,179,138,255,24702,1
3.40E+02,179,137,255,24523,1
3.58E+02,179,143,255,25597,1
3.87E+02,179,147,255,26313,1
4.67E+02,174,147,255,25578,1
4.90E+02,175,148,255,25900,1
5.14E+02,176,147,255,25872,1
3.72E+02,175,148,255,25900,1
3.72E+02,176,147,255,25872,1
3.66E+02,177,144,255,25488,1
3.63E+02,177,141,255,24957,1
3.49E+02,178,134,255,23852,1
3.40E+02,178,128,255,22784,1
4.73E+02,177,121,255,21417,1
6.83E+02,178,117,255,20826,1
1.15E+03,178,113,255,20114,1
1.46E+03,178,110,255,19580,1
1.75E+03,178,105,255,18690,1
1.93E+03,178,115,255,20470,1
1.45E+03,178,113,255,20114,1
1.24E+03,177,109,255,19293,1
9.58E+02,177,105,255,18585,1
7.74E+02,177,105,255,18585,1
7.67E+02,176,107,255,18832,1
6.84E+02,176,112,255,19712,1
5.32E+02,178,113,255,20114,1
5.06E+02,174,113,255,19662,1
5.78E+02,173,113,255,19549,1
6.32E+02,173,113,255,19549,1
6.59E+02,173,113,255,19549,1
7.28E+02,175,114,255,19950,1
7.93E+02,176,116,255,20416,1
8.48E+02,177,117,255,20709,1
9.27E+02,176,123,255,21648,1
9.51E+02,176,124,255,21824,1
9.53E+02,177,125,255,22125,1
9.10E+02,178,125,255,22250,1
7.77E+02,179,115,255,20585,1
7.10E+02,178,110,255,19580,1
6.57E+02,178,103,255,18334,1
6.14E+02,178,100,255,17800,1
5.75E+02,177,102,255,18054,1
5.91E+02,177,102,255,18054,1
6.15E+02,177,103,255,18231,1
6.35E+02,176,110,255,19360,1
6.53E+02,175,118,255,20650,1
6.82E+02,176,121,255,21296,1
7.18E+02,177,121,255,21417,1
7.41E+02,173,127,255,21971,1
7.37E+02,173,130,255,22490,1
7.19E+02,174,132,255,22968,1
6.35E+02,176,132,255,23232,1
6.26E+02,176,131,255,23056,1
6.20E+02,177,128,255,22656,1
7.23E+02,177,130,255,23010,1
9.35E+02,178,131,255,23318,1
1.13E+03,178,133,255,23674,1
1.33E+03,178,134,255,23852,1
1.32E+03,178,136,255,24208,1
1.30E+03,177,136,255,24072,1
1.38E+03,177,138,255,24426,1
1.56E+03,177,138,255,24426,1
1.85E+03,178,137,255,24386,1
2.09E+03,178,138,255,24564,1
2.20E+03,178,138,255,24564,1
2.21E+03,178,138,255,24564,1
2.33E+03,178,138,255,24564,1
2.28E+03,175,141,255,24675,1
2.25E+03,176,141,255,24816,1
2.32E+03,176,141,255,24816,1
2.32E+03,177,137,255,24249,1
2.34E+03,177,131,255,23187,1
2.34E+03,177,133,255,23541,1
2.26E+03,177,137,255,24249,1
2.11E+03,177,139,255,24603,1
1.93E+03,175,139,255,24325,1
1.80E+03,176,138,255,24288,1
1.70E+03,171,136,255,23256,1
1.64E+03,174,137,255,23838,1
1.67E+03,177,135,255,23895,1
1.66E+03,177,131,255,23187,1
1.65E+03,176,131,255,23056,1
1.64E+03,176,137,255,24112,1
1.59E+03,177,140,255,24780,1
1.50E+03,176,141,255,24816,1
1.35E+03,176,143,255,25168,1
1.18E+03,177,143,255,25311,1
1.06E+03,177,142,255,25134,1
9.54E+02,176,141,255,24816,1
8.64E+02,177,138,255,24426,1
8.10E+02,178,133,255,23674,1
7.99E+02,178,129,255,22962,1
8.28E+02,177,129,255,22833,1
8.87E+02,178,130,255,23140,1
9.34E+02,178,132,255,23496,1
9.94E+02,176,133,255,23408,1
1.06E+03,177,132,255,23364,1
1.09E+03,178,133,255,23674,1
1.09E+03,176,133,255,23408,1
1.07E+03,176,131,255,23056,1
1.02E+03,176,131,255,23056,1
1.63E+03,178,131,255,23318,1
1.61E+03,176,131,255,23056,1
1.60E+03,176,131,255,23056,1
1.61E+03,179,130,255,23270,1
1.62E+03,179,131,255,23449,1
1.64E+03,179,131,255,23449,1
1.64E+03,178,131,255,23318,1
1.64E+03,178,131,255,23318,1
1.64E+03,178,132,255,23496,1
1.65E+03,178,132,255,23496,1
1.66E+03,178,132,255,23496,1
1.67E+03,177,132,255,23364,1
1.67E+03,177,132,255,23364,1
1.66E+03,174,132,255,22968,1
1.65E+03,175,133,255,23275,1
1.65E+03,175,133,255,23275,1
1.66E+03,176,133,255,23408,1
1.68E+03,177,131,255,23187,1
1.72E+03,178,130,255,23140,1
1.75E+03,179,129,255,23091,1
1.78E+03,179,124,255,22196,1
1.82E+03,179,127,255,22733,1
1.88E+03,177,127,255,22479,1
1.92E+03,176,127,255,22352,1
1.98E+03,176,124,255,21824,1
2.02E+03,179,124,255,22196,1
2.03E+03,179,124,255,22196,1
2.04E+03,179,126,255,22554,1
2.08E+03,177,128,255,22656,1
2.14E+03,177,128,255,22656,1
2.17E+03,177,128,255,22656,1
2.20E+03,177,125,255,22125,1
2.26E+03,178,130,255,23140,1
2.35E+03,178,134,255,23852,1
2.45E+03,178,134,255,23852,1
2.52E+03,177,134,255,23718,1
2.52E+03,176,133,255,23408,1
2.48E+03,176,131,255,23056,1
2.46E+03,179,131,255,23449,1
2.47E+03,179,134,255,23986,1
2.48E+03,179,137,255,24523,1
2.43E+03,176,137,255,24112,1
2.40E+03,175,137,255,23975,1
1.62E+03,175,134,255,23450,1
1.71E+03,175,129,255,22575,1
1.84E+03,175,126,255,22050,1
1.99E+03,175,126,255,22050,1
2.12E+03,175,125,255,21875,1
2.21E+03,175,122,255,21350,1
2.27E+03,175,120,255,21000,1
2.27E+03,175,120,255,21000,1
2.32E+03,174,127,255,22098,1
2.35E+03,178,128,255,22784,1
2.31E+03,178,130,255,23140,1
2.26E+03,176,130,255,22880,1
2.21E+03,179,126,255,22554,1
2.19E+03,178,125,255,22250,1
2.27E+03,177,126,255,22302,1
2.39E+03,179,131,255,23449,1
2.53E+03,179,134,255,23986,1
2.61E+03,179,134,255,23986,1
2.62E+03,178,133,255,23674,1
2.56E+03,177,132,255,23364,1
2.50E+03,177,130,255,23010,1
4.90E+03,178,123,255,21894,1
4.90E+03,179,118,255,21122,1
4.83E+03,179,111,255,19869,1
4.93E+03,179,106,255,18974,1
5.01E+03,179,103,255,18437,1
5.05E+03,178,102,255,18156,1
5.09E+03,178,100,255,17800,1
5.10E+03,177,97,255,17169,1
4.97E+03,176,103,255,18128,1
4.78E+03,176,102,255,17952,1
4.81E+03,175,101,255,17675,1
4.66E+03,174,92,255,16008,1
4.55E+03,172,92,255,15824,1
4.44E+03,167,104,255,17368,1
4.34E+03,171,115,255,19665,1
4.26E+03,171,126,255,21546,1
4.16E+03,177,127,255,22479,1
3.96E+03,179,127,255,22733,1
3.67E+03,178,126,255,22428,1
3.41E+03,177,124,255,21948,1
3.26E+03,176,123,255,21648,1
3.20E+03,175,124,255,21700,1
3.17E+03,174,126,255,21924,1
3.13E+03,174,126,255,21924,1
3.09E+03,179,126,255,22554,1
2.98E+03,179,125,255,22375,1
2.78E+03,179,125,255,22375,1
2.55E+03,178,125,255,22250,1
2.26E+03,179,122,255,21838,1
2.25E+03,178,123,255,21894,1
2.28E+03,176,124,255,21824,1
2.32E+03,175,126,255,22050,1
2.30E+03,176,127,255,22352,1
2.15E+03,174,128,255,22272,1
2.03E+03,173,123,255,21279,1
1.93E+03,173,120,255,20760,1
1.82E+03,173,115,255,19895,1
1.61E+03,173,106,255,18338,1
1.52E+03,171,105,255,17955,1
1.38E+03,171,107,255,18297,1
1.25E+03,171,107,255,18297,1
1.28E+03,171,111,255,18981,1
1.37E+03,170,114,255,19380,1
1.47E+03,169,115,255,19435,1
1.50E+03,169,118,255,19942,1
1.47E+03,170,121,255,20570,1
1.36E+03,172,121,255,20812,1
1.39E+03,173,121,255,20933,1
1.45E+03,173,120,255,20760,1
1.43E+03,174,119,255,20706,1
1.34E+03,174,118,255,20532,1
1.33E+03,173,114,255,19722,1
1.39E+03,173,107,255,18511,1
1.46E+03,173,108,255,18684,1
3.94E+03,172,117,255,20124,1
3.78E+03,173,117,255,20241,1
3.62E+03,173,117,255,20241,1
3.35E+03,175,114,255,19950,1
3.20E+03,175,115,255,20125,1
3.11E+03,175,116,255,20300,1
2.93E+03,176,117,255,20592,1
2.83E+03,177,119,255,21063,1
2.67E+03,177,120,255,21240,1
2.42E+03,177,119,255,21063,1
2.45E+03,176,121,255,21296,1
2.25E+03,175,121,255,21175,1
1.94E+03,173,121,255,20933,1
1.66E+03,173,121,255,20933,1
1.46E+03,172,121,255,20812,1
1.21E+03,172,120,255,20640,1
1.05E+03,171,120,255,20520,1
1.06E+03,170,119,255,20230,1
1.07E+03,172,119,255,20468,1
1.06E+03,174,116,255,20184,1
1.04E+03,176,117,255,20592,1
1.03E+03,176,116,255,20416,1
1.03E+03,176,115,255,20240,1
1.03E+03,176,118,255,20768,1
1.03E+03,175,124,255,21700,1
1.02E+03,173,128,255,22144,1
1.01E+03,173,130,255,22490,1
9.56E+02,174,130,255,22620,1
8.89E+02,175,130,255,22750,1
8.55E+02,175,131,255,22925,1
9.42E+02,177,128,255,22656,1
3.76E+03,178,119,255,21182,1
3.60E+03,178,119,255,21182,1
3.37E+03,178,116,255,20648,1
3.09E+03,178,115,255,20470,1
2.95E+03,178,119,255,21182,1
2.45E+03,178,127,255,22606,1
2.28E+03,177,131,255,23187,1
1.89E+03,177,132,255,23364,1
1.69E+03,177,132,255,23364,1
9.89E+02,179,129,255,23091,1
8.79E+02,179,131,255,23449,1
8.40E+02,178,133,255,23674,1
8.25E+02,178,134,255,23852,1
8.20E+02,179,133,255,23807,1
8.51E+02,179,132,255,23628,1
9.47E+02,179,128,255,22912,1
9.80E+02,179,132,255,23628,1
1.02E+03,177,137,255,24249,1
1.06E+03,174,138,255,24012,1
1.18E+03,176,136,255,23936,1
1.34E+03,177,137,255,24249,1
2.80E+03,174,140,255,24360,1
2.53E+03,174,136,255,23664,1
2.25E+03,177,137,255,24249,1
2.00E+03,175,138,255,24150,1
1.77E+03,179,138,255,24702,1
1.48E+03,178,140,255,24920,1
1.23E+03,176,139,255,24464,1
1.13E+03,173,139,255,24047,1
1.07E+03,176,139,255,24464,1
1.07E+03,175,138,255,24150,1
1.08E+03,173,135,255,23355,1
1.11E+03,177,133,255,23541,1
1.12E+03,177,134,255,23718,1
1.09E+03,177,136,255,24072,1
1.09E+03,176,135,255,23760,1
1.08E+03,175,134,255,23450,1
1.07E+03,175,133,255,23275,1
1.07E+03,175,130,255,22750,1
1.06E+03,175,134,255,23450,1
1.03E+03,174,136,255,23664,1
1.01E+03,175,133,255,23275,1
9.92E+02,174,134,255,23316,1
9.65E+02,176,131,255,23056,1
9.35E+02,175,129,255,22575,1
9.14E+02,174,131,255,22794,1
8.86E+02,176,127,255,22352,1
8.56E+02,176,126,255,22176,1
8.66E+02,176,120,255,21120,1
8.86E+02,176,120,255,21120,1
1.02E+03,176,121,255,21296,1
2.65E+03,178,134,255,23852,1
2.36E+03,179,135,255,24165,1
1.80E+03,179,132,255,23628,1
1.47E+03,179,129,255,23091,1
1.03E+03,179,127,255,22733,1
1.00E+03,178,124,255,22072,1
1.05E+03,175,123,255,21525,1
1.07E+03,175,125,255,21875,1
1.09E+03,176,126,255,22176,1
1.09E+03,176,126,255,22176,1
1.06E+03,178,123,255,21894,1
1.04E+03,177,121,255,21417,1
9.90E+02,177,126,255,22302,1
9.51E+02,178,135,255,24030,1
9.13E+02,176,138,255,24288,1
8.88E+02,175,139,255,24325,1
8.29E+02,175,130,255,22750,1
8.16E+02,177,128,255,22656,1
8.25E+02,176,128,255,22528,1
8.37E+02,177,128,255,22656,1
9.12E+02,177,126,255,22302,1
2.72E+03,177,125,255,22125,1
2.40E+03,176,127,255,22352,1
2.03E+03,176,128,255,22528,1
1.72E+03,176,129,255,22704,1
1.38E+03,176,129,255,22704,1
1.06E+03,178,132,255,23496,1
7.58E+02,176,135,255,23760,1
6.14E+02,176,136,255,23936,1
5.82E+02,178,137,255,24386,1
5.99E+02,177,140,255,24780,1
6.41E+02,177,142,255,25134,1
7.01E+02,177,140,255,24780,1
7.63E+02,176,139,255,24464,1
8.21E+02,175,137,255,23975,1
8.63E+02,175,134,255,23450,1
9.22E+02,176,136,255,23936,1
9.82E+02,175,135,255,23625,1
1.00E+03,175,136,255,23800,1
9.98E+02,174,135,255,23490,1
9.70E+02,174,131,255,22794,1
9.54E+02,174,130,255,22620,1
9.50E+02,175,131,255,22925,1
9.34E+02,175,135,255,23625,1
9.16E+02,178,134,255,23852,1
8.86E+02,177,133,255,23541,1
8.74E+02,176,131,255,23056,1
9.43E+02,176,132,255,23232,1
1.02E+03,176,132,255,23232,1
2.59E+03,179,138,255,24702,1
2.29E+03,177,138,255,24426,1
1.66E+03,176,138,255,24288,1
1.30E+03,176,138,255,24288,1
7.78E+02,176,138,255,24288,1
7.12E+02,176,138,255,24288,1
6.94E+02,177,139,255,24603,1
6.76E+02,177,139,255,24603,1
6.91E+02,176,139,255,24464,1
7.02E+02,176,140,255,24640,1
7.02E+02,174,138,255,24012,1
6.93E+02,174,138,255,24012,1
6.98E+02,173,136,255,23528,1
7.18E+02,176,134,255,23584,1
7.60E+02,179,135,255,24165,1
8.17E+02,178,141,255,25098,1
8.74E+02,177,145,255,25665,1
9.29E+02,177,145,255,25665,1
9.56E+02,177,144,255,25488,1
9.50E+02,176,141,255,24816,1
9.67E+02,176,138,255,24288,1
1.08E+03,178,137,255,24386,1
1.31E+03,178,138,255,24564,1
2.83E+03,176,134,255,23584,1
2.48E+03,176,135,255,23760,1
1.83E+03,175,139,255,24325,1
1.44E+03,176,139,255,24464,1
8.80E+02,176,137,255,24112,1
8.00E+02,177,137,255,24249,1
7.66E+02,178,135,255,24030,1
7.34E+02,177,132,255,23364,1
7.23E+02,176,133,255,23408,1
7.20E+02,177,135,255,23895,1
